Ln,Part,Description,Due Date,Qty,Amount,Unit Price,Extended Price,Order Date,Grand Total,PO
1,S536680,S536680 [CLAMP WEAR STRIP ISGT720 3523MM OAL] DATE,7/25/2025,2.00,0,0.00,725.00,05/30/2025,1450.0,00154651
1,433R3901,433R3901 [RIGHT,,,0,2.00,136.00,09/26/2018,200.0,00050345
2,Y019690,Y019690 [END WA,,,0,2.00,64.00,09/26/2018,200.0,00050345
1,Y067511,Y067511 [ROLLER FOR SAFETY GATE] * DATE**,12/5/2017,2.00,0,0.00,315.00,10/20/2017,630.0,00031977
1,Y028062,Y028062 [LINER DC650CL-T] * DATE**,12/22/2017,2.00,0,0.00,975.00,11/22/2017,1950.0,00033635
1,N071871,N071871 [GUIDE] DATE,2/6/2020,1.00,0,0.00,750.00,01/30/2020,750.0,00073577
1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT] *DELIVERY; 5 WEEKS FROM PO DATE,9/5/2019,3.00,0,0.00,2100.00,08/01/2019,6300.0,00065315
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,6/7/2024,6.00,0,0.00,85.00,05/24/2024,510.0,00138006
1,N054130,N054130 [JOINT],,,0,1.00,535.00,08/21/2019,940.0,00066146
2,N02630G02,N02630G02 [COLLING PIPE],,,0,1.00,405.00,08/21/2019,940.0,00066146
1,N049364,N049364 [LADLE SHAFT] * DATE**,1/12/2018,1.00,0,0.00,1250.00,12/13/2017,1250.0,00034614
1,674W1401,674W1401 [PLUNGER ROD] DATE,9/25/2019,1.00,0,0.00,1265.00,08/21/2019,1265.0,00066147
1,4T123401,4T123401 [LADLE PIN],,2025,0,1.00,0.00,06/18/2025,6735.0,00155599
2,9W4210G04,9W4210G04 [COOLING PIPE,,2025,0,3.00,0.00,06/18/2025,6735.0,00155599
3,N064799,N064799 [SHAFT],,2025,0,5.00,0.00,06/18/2025,6735.0,00155599
4,Y064576,Y064579 [FITTING],,2025,0,2.00,0.00,06/18/2025,6735.0,00155599
5,Y089908,Y089908 [LADLE PIN],,2025,0,1.00,0.00,06/18/2025,6735.0,00155599
1,H323583,H323583 [INJECTION BUSHING] *QUOTE; 10217 **DELIVERY; 4 WEEKS AFTER PO DATE**,3/28/2018,1.00,0,0.00,1575.00,02/27/2018,1575.0,00038775
1,637R3501,637R3501 [SPROCKET] DATE,11/2/2022,3.00,0,0.00,110.00,09/28/2022,330.0,00111481
1,Y026064,Y026064[GUIDE SHAFT],6/5/2020,2.00,0,0.00,75.00,05/26/2020,150.0,00078345
1,L708426,L708426 [JOINT FOR CARRIAGE CYLINDER GS GT I59 325MM OAL] L708426 [JOINT FOR CARRIAGE CYLINDER GS GT I59 325MM OAL],9/3/2024,1.00,0,0.00,805.00,07/30/2024,805.0,00140816
1,S530798,S530798 [CLA,,4.00,0,0.00,425.00,02/07/2025,6040.0,00149167
2,TMW0003,TMW0003 [LIN,,4.00,0,0.00,650.00,02/07/2025,6040.0,00149167
3,TMW0047,TMW0047 [LP,,4.00,0,0.00,435.00,02/07/2025,6040.0,00149167
1,4-49R282-2,"4-49R282-2 [LOCATING RING 4"" 101.6 X 250MM]",11/22/2024,1.00,0,0.00,395.00,10/18/2024,395.0,00144457
1,L698601,L698601 [TIE BAR NUT ISGT 950] DATE,10/24/2025,2.00,0,0.00,2325.00,09/08/2025,4650.0,00159360
1,Y143830,Y143830 [SHAFT],,1.00,0,0.00,295.00,10/27/2021,2815.0,00099150
2,Y143831,Y143831 [COUPLING],,2.00,0,0.00,465.00,10/27/2021,2815.0,00099150
3,Y143832,Y143832 [SHAFT],,1.00,0,0.00,1175.00,10/27/2021,2815.0,00099150
4,Y143833,Y143833 [SHAFT],,1.00,0,0.00,415.00,10/27/2021,2815.0,00099150
1,416S1701,416S1701 [SHAFT],,,0,2.00,450.00,10/12/2018,1140.0,00051066
2,6W516801,6W516801 [SHAFT],,,0,2.00,690.00,10/12/2018,1140.0,00051066
1,218X1201,218X1201 [CLAMP LEVER] DATE - NEED BEFORE END OF MARCH,3/29/2024,1.00,0,0.00,3125.00,02/16/2024,3125.0,00133191
1,N066879,N066879 [POPPET C2G16] *QUOTE; 10330 *DELIVERY; 3 WEEKS FROM PO DATE,6/7/2018,1.00,0,0.00,1795.00,05/17/2018,1795.0,00043310
1,623T9801,623T9801 [PLUNGER ROD DC350CL-3] DATE,10/9/2017,1.00,0,0.00,950.00,09/14/2017,950.0,00030117
1,4T122502,4T122502 [LEFT SCREW BOLT] **NEED ONE ASAP** DATE,11/25/2021,11.00,0,0.00,45.00,10/21/2021,495.0,00098925
1,Y047672,Y047672 [TIP DC800JM-S],,2023,0,1.00,0.00,11/29/2022,1515.0,00113902
2,Y047350,Y047350 [PISTON ROD],,2023,0,1.00,0.00,11/29/2022,1515.0,00113902
3,Y047349,Y047349 [CYLINDER HEAD],,2023,0,1.00,0.00,11/29/2022,1515.0,00113902
1,648T5201,648T5201 [KEEP PLATE FOR DHS- T] DATE*,5/1/2018,11.00,0,0.00,55.00,03/27/2018,605.0,00040382
1,9W4210G02,9W4210G02 [COOLING PIPE] DATE,2/18/2019,2.00,0,0.00,335.00,01/21/2019,670.0,00055957
1,Y033657,Y033657 [BLOCK] DATE,5/14/2024,2.00,0,0.00,125.00,05/06/2024,250.0,00137136
1,608R2201,608R2201 [LOCK PLATE] DATE,10/12/2023,6.00,0,0.00,155.00,09/06/2023,930.0,00125532
1,4T123401,4T123401 [LADLE PIN] SOONER,8/17/2017,2.00,0,0.00,63.00,07/27/2017,126.0,00027325
1,9T596001,9T596001 [GUIDE SHAFT SUPPORT] DATE,7/26/2021,2.00,0,0.00,1100.00,06/28/2021,2200.0,00094689
1,Y026322,Y026322 [CYLINDER JOINT] DATE,10/12/2023,1.00,0,0.00,155.00,09/06/2023,155.0,00125526
1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS] * DATE,1/23/2018,1.00,0,0.00,515.00,12/18/2017,515.0,00035047
1,H179374,H179374 [BARREL END CAP 120MM 81B] DATE,3/28/2025,1.00,0,0.00,3265.00,02/11/2025,3265.0,00149365
1,388W45-11,388W45-11 [EJECTOR ROD WIRE TYPE FOR DC3500CS],2/14/2023,1.00,0,0.00,1475.00,02/14/2023,1475.0,00116675
3,S576705,S576705 [NUT FOR CLAMP M72X2 105MM X 23MM] DATE,2/28/2025,1.00,0,0.00,355.00,01/16/2025,355.0,00148047
1,9X457904,9X457904 [TIE BAR BUSHING],8/3/2017,8.00,0,0.00,775.00,07/31/2017,6200.0,00027480
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] DATE,4/1/2024,3.00,0,0.00,60.00,02/21/2024,180.0,00133387
1,S543830,S543830 [BRACKET],7/26/2023,2.00,0,0.00,370.00,06/21/2023,740.0,00122315
1,N055274,N055274 [CYLINDER] DATE,2/27/2024,1.00,0,0.00,870.00,01/29/2024,870.0,00132106
1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] DATE,1/30/2020,4.00,0,0.00,275.00,01/02/2020,1100.0,00072250
1,N002730,N002730 [BRACKET] * DATE**,12/22/2017,1.00,0,0.00,1275.00,11/14/2017,1275.0,00033218
1,637R4902,637R4902 [P SQUARE KEY],,,0,2.00,90.00,08/13/2019,180.0,00065738
2,637R4907,637R4907 [P SQUARE KEY],,,0,2.00,90.00,08/13/2019,180.0,00065738
1,Y089908,Y089908 [LADLE PIN] DATE,10/30/2020,3.00,0,0.00,100.00,10/02/2020,300.0,00083295
1,9X457904,9X457904 [TIE BAR BUSHING],,,0,4.00,0.00,06/03/2022,7610.0,00107195
2,9X457905,9X457905 [BUSHING],,,0,4.00,0.00,06/03/2022,7610.0,00107195
3,684V2001,684V2001 [BUSHING],,,0,2.00,0.00,06/03/2022,7610.0,00107195
4,624T0103,624T0103 [PIN],,,0,2.00,0.00,06/03/2022,7610.0,00107195
5,Y093737,Y093737 [BUSHING],,,0,2.00,0.00,06/03/2022,7610.0,00107195
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,8/2/2024,1.00,0,0.00,85.00,07/16/2024,85.0,00140235
1,9X818208,9X818208 [TURN BUCKLE] 4/8/,,2019,0,1.00,375.00,03/04/2019,750.0,00058308
2,9X818209,9X818209 [TURN BUCKLE] 4/8/,,2019,0,1.00,375.00,03/04/2019,750.0,00058308
1,N048865,N048865 [INJECTION BUSHING] DATE,2/24/2023,3.00,0,0.00,925.00,01/10/2023,2775.0,00115208
1,N064799,N064799 [SHAFT] DATE,1/6/2024,2.00,0,0.00,825.00,11/22/2023,1650.0,00129297
1,S565107,S565107 [SQUARE NUT] DATE,12/20/2024,3.00,0,0.00,229.00,11/07/2024,687.0,00145371
1,S529900,S529900 [BRACKET FOR EJECTOR GS GT] DATE,2/28/2025,1.00,0,0.00,290.00,01/17/2025,290.0,00148133
1,6S331401,6S331401 [ARM SHAF,,2022,0,1.00,0.00,08/03/2022,3631.0,00109609
2,6S331801,6S331801 [SPROCKET,,3.00,0,0.00,295.00,08/03/2022,3631.0,00109609
3,6S331301,6S331301 [GUIDE SHA,,2022,0,1.00,0.00,08/03/2022,3631.0,00109609
4,45X28,45x28 [SHAFT SPACER,,2022,0,1.00,0.00,08/03/2022,3631.0,00109609
5,40X46,40X46 [ SHAFT SPACE,,2022,0,1.00,0.00,08/03/2022,3631.0,00109609
6,6S331501,6S331501 [BEARING S,,2022,0,1.00,0.00,08/03/2022,3631.0,00109609
7,6S331803,6S331803 [SPROCKET,,3.00,0,0.00,275.00,08/03/2022,3631.0,00109609
1,Y012762,Y012762 [CYLIND,,1.00,0,0.00,775.00,11/18/2022,11205.0,00113651
2,3W543601,3W543601 [EJECT,,2.00,0,0.00,2795.00,11/18/2022,11205.0,00113651
3,Y012763,Y012763 [NUT FO,,2.00,0,0.00,1395.00,11/18/2022,11205.0,00113651
4,Y012764,Y012764 [GLAND,,2.00,0,0.00,1025.00,11/18/2022,11205.0,00113651
1,N024126,N024126 [SHAFT],,2.00,0,0.00,1128.00,10/01/2020,3976.0,00083256
2,Y020058,Y020058 [P SQUARE KEY],,2.00,0,0.00,55.00,10/01/2020,3976.0,00083256
3,N024123,N024123 [FLANGE-H],,2.00,0,0.00,805.00,10/01/2020,3976.0,00083256
1,Y089908,Y089908 [LADLE PIN] *DELIVERY; 4 WEEKS FROM PO DATE,11/1/2019,1.00,0,0.00,100.00,10/07/2019,100.0,00068585
1,8X20BS,8X20BS [BRASS SCREWS] DATE,3/10/2022,20.00,0,0.00,2.75,02/03/2022,55.0,00102748
1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT] N050619 [COUPLING DC350JM- S/MH & DC500CLHT] ** QOUTE: 9865 DELIVERY: 4 WEEKS FROM PO DATE**,2/2/2018,1.00,0,0.00,2225.00,01/04/2018,2225.0,00035696
1,650T5001,650T5001 [SPRING KEEPER FOR DHS-T] DATE,4/11/2019,6.00,0,0.00,125.00,03/14/2019,750.0,00058877
1,236W0801,236W0801 [COUPLING DC3500CS] DATE,2/23/2024,1.00,0,0.00,3820.00,01/18/2024,3820.0,00131619
1,608R2201,608R2201 [LOCK PLATE] * DATE**,11/20/2017,9.00,0,0.00,145.00,10/16/2017,1305.0,00031625
1,N054621,N054621 [PISTON],,2.00,0,0.00,660.00,05/08/2024,4330.0,00137254
2,N054620,N054620 [ROD COVER],,2.00,0,0.00,910.00,05/08/2024,4330.0,00137254
3,Y081769,Y081769 [PISTON ROD],,2.00,0,0.00,595.00,05/08/2024,4330.0,00137254
1,9T840201,9T840201 [BRONZE LINER DC3500CS] DATE,7/31/2019,2.00,0,0.00,3800.00,06/26/2019,7600.0,00063611
1,Y020046,Y020046 [SLIDE PLATE DC135H- T] DATE,12/24/2020,6.00,0,0.00,350.00,11/19/2020,2100.0,00085419
1,656T6002,656T6002 [CYLINDER JOINT] *DELIVERY; 4 WEEKS FROM PO DATE,11/20/2018,1.00,0,0.00,224.00,10/23/2018,224.0,00051648
1,Y006969,Y006969 [SHAFT FOR NUT CLAMP] FROM PO DATE **URGENT** PLEASE RUSH DELIVERY,3/5/2025,1.00,0,0.00,845.00,02/28/2025,845.0,00150224
1,S196007,S196007 [SPLIT COLLAR ISE ISF ISDF ISDG ECSX ED 110A 120A] DATE,7/11/2025,2.00,0,0.00,495.00,05/30/2025,990.0,00154718
1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] DELIVERY: 5 WEEKS FROM PO DATE,12/13/2022,6.00,0,0.00,375.00,11/03/2022,2250.0,00112995
1,413S9601,413S9601 [SCRAPER,,2.00,0,0.00,362.50,07/02/2018,3060.0,00045601
2,477S9101,477S9101 [SCRAPER,,2.00,0,0.00,392.50,07/02/2018,3060.0,00045601
3,Y012762,Y012762 [CYLINDER,,2.00,0,0.00,775.00,07/02/2018,3060.0,00045601
1,647W6504,647W6504 [SLIDE PLATE DC800CLH-T] DATE,12/21/2022,2.00,0,0.00,440.00,11/11/2022,880.0,00113321
1,4T123401,4T123401 [LADLE PIN] DATE,1/21/2021,1.00,0,0.00,63.00,01/07/2021,63.0,00087226
1,647W5603,647W5603 [SLIDE PLATE FOR,,3.00,0,0.00,390.00,01/04/2023,2981.0,00115036
2,685R1101,685R1101 [SUPPORT],,2023,0,4.00,0.00,01/04/2023,2981.0,00115036
3,Y060470,Y060470 [PACKING RETAINER,,2023,0,1.00,0.00,01/04/2023,2981.0,00115036
1,659T7202,659T7202[PLATE] QUOTE: 11571 *DELIVERY; 4 WEEKS FROM PO DATE,11/11/2019,2.00,0,0.00,305.00,10/14/2019,610.0,00068967
1,Y058255,Y058255 [NUT FOR GUIDE BAR],10/16/2020,4.00,0,0.00,785.00,09/10/2020,3140.0,00082400
1,S328315,S328315 [CLAMP WEAR STRIP IS3300DE DF 5826MM X 152MM] DATE,8/26/2024,2.00,0,0.00,1875.00,07/10/2024,3750.0,00140033
1,H308874,H308874 [FRAME FOR SAFETY HOOK] *DELIVERY; 5 WEEKS FROM PO DATE,6/26/2018,1.00,0,0.00,1310.00,05/22/2018,1310.0,00043506
1,613T0701,613T0701 [BUSHING] DATE,8/16/2022,1.00,0,0.00,415.00,07/12/2022,415.0,00108705
1,626T1604,626T1604 [THICK SLIDE PLATE],,,0,1.00,1350.00,05/16/2018,1975.0,00043260
2,9X818904,9X818904 [BUSHING],,,0,1.00,625.00,05/16/2018,1975.0,00043260
1,S529900,S529900 [BRACKET FOR EJECTOR GS GT],10/15/2024,1.00,0,0.00,290.00,09/10/2024,290.0,00142618
1,445R5201,445R5201 [RUBBER BUSHING],,2.00,0,0.00,50.00,08/13/2024,425.0,00141477
2,651V7201,651V7201 [STRIPPER BOLT],,2.00,0,0.00,50.00,08/13/2024,425.0,00141477
3,685R0602,685R0602 [BLOCK],,1.00,0,0.00,225.00,08/13/2024,425.0,00141477
1,Y030066,Y030066 [ROD JOINT] **DELIVERY; 4 WEEKS FROM PO DATE**,3/1/2018,1.00,0,0.00,315.00,01/31/2018,315.0,00037278
1,N066877,N066877 [INJECTION BUSHING] DATE,3/18/2020,1.00,0,0.00,2100.00,02/20/2020,2100.0,00074355
1,447T9103,447T9103 [BUSHING D,,,0,1.00,380.00,02/26/2018,875.0,00036697
2,451R0101,451R0101 [INJECTION,,,0,1.00,495.00,02/26/2018,875.0,00036697
1,N069222,N069222 [EJECTOR ROD] DATE,3/17/2021,1.00,0,0.00,2250.00,02/10/2021,2250.0,00088850
1,609T1303,609T1303 [COVER],,,0,1.00,72.00,10/02/2018,897.0,00050591
2,N069984,N069984 [NUT CAP]],,,0,1.00,825.00,10/02/2018,897.0,00050591
1,433R3901,433R3901 [LEFT SCREW BOLT] DATE,5/31/2024,2.00,0,0.00,68.00,04/25/2024,136.0,00136600
1,626T1501,626T1501 [SLIDE PLATE] DATE,2/17/2020,2.00,0,0.00,350.00,01/13/2020,700.0,00072718
2,636E1301,636E1301 [WASHER FOR END CAP I26 I27 I34 I36 M24],8/25/2023,24.00,0,0.00,20.00,07/20/2023,480.0,00123543
1,Y006291,Y006291 [SPROCKET] DATE,8/29/2025,1.00,0,0.00,425.00,07/17/2025,425.0,00156862
1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS] DATE,10/18/2021,1.00,0,0.00,525.00,09/13/2021,525.0,00097555
1,646T8002,646T8002 [FLANGED BUSHING],,2024,0,2.00,0.00,02/26/2024,3585.0,00133591
2,654V2701,654V2701 [FLANGE ( B )] 4,,2.00,0,0.00,500.00,02/26/2024,3585.0,00133591
3,N017860,N017860[COVER],,2024,0,2.00,0.00,02/26/2024,3585.0,00133591
4,N017861,N017861[COVER],,2024,0,2.00,0.00,02/26/2024,3585.0,00133591
5,Y026063,Y026063 [ COVER ],,2024,0,2.00,0.00,02/26/2024,3585.0,00133591
6,Y026064,Y026064[GUIDE SHAFT],,2024,0,1.00,0.00,02/26/2024,3585.0,00133591
1,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT] DATE,4/5/2024,1.00,0,0.00,1525.00,02/26/2024,1525.0,00133585
1,637R3501,637R3501 [SPROCKET] DATE,9/22/2025,3.00,0,0.00,120.00,08/15/2025,360.0,00158324
1,Y143280,Y143280 [ KEEP PLATE ] DATE,6/17/2021,2.00,0,0.00,125.00,06/03/2021,250.0,00093727
1,Y006297,Y006297 [PIN] *DELIVERY; 2 WEEKS,8/9/2017,1.00,0,0.00,187.50,07/26/2017,187.5,00027269
1,438S5707,438S5707 [SPACER FOR PLUNGER UNIT] DATE,2/28/2023,1.00,0,0.00,325.00,01/23/2023,325.0,00115595
1,614W8001,614W8001 [SENSOR HOLDER FOR DHS-2 & DHS-T] DATE,3/13/2020,6.00,0,0.00,52.50,02/03/2020,315.0,00073610
1,9X818209,9X818209 [TURN BUCKLE],8/13/2021,5.00,0,0.00,365.00,07/19/2021,1825.0,00095395
1,9T840201,9T840201 [BRONZE LINER DC3500CS],9/9/2022,2.00,0,0.00,3800.00,08/05/2022,7600.0,00109745
1,4T122501,4T122501 [RIGHT SCREW BOLT] DATE,6/1/2018,5.00,0,0.00,45.00,05/03/2018,225.0,00042546
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,8/2/2022,2.00,0,0.00,1550.00,06/28/2022,3100.0,00108315
1,S182901,S182901 [TIE BAR NUT FOR ISE250] DATE,9/11/2023,1.00,0,0.00,815.00,08/04/2023,815.0,00124199
1,Y006298,Y006298 [BEACASE] DATE,2/15/2022,1.00,0,0.00,295.00,01/11/2022,295.0,00101807
1,CHG80030,CHG80030 [NOZZLE BODY END CAP ISF ISG EC 1Y 22MM M48 122MM],9/15/2025,2.00,0,0.00,990.00,08/01/2025,1980.0,00157605
1,TKF2027,TKF2027 [CLAMP WEAR STRIP EC45N] DATE,8/9/2024,2.00,0,0.00,170.00,07/08/2024,340.0,00139889
1,393T2401,393T2401 [ INJECTION,,4.00,0,0.00,2565.00,04/20/2023,24145.0,00119595
2,438S5702,438S5702[SPACER],,4.00,0,0.00,265.00,04/20/2023,24145.0,00119595
3,N028752,N028752 [PISTON ROD ],,1.00,0,0.00,1280.00,04/20/2023,24145.0,00119595
4,N035979,N035979 [COVER],,1.00,0,0.00,935.00,04/20/2023,24145.0,00119595
5,N035980,N035980 [COVER],,1.00,0,0.00,935.00,04/20/2023,24145.0,00119595
6,N054086,N054086 [SEAT C2G31,,1.00,0,0.00,1795.00,04/20/2023,24145.0,00119595
7,N054087,N054087 [POPPET C2G31],,1.00,0,0.00,1690.00,04/20/2023,24145.0,00119595
8,N117348,N117348 [FLANGED BUSHING],,1.00,0,0.00,1525.00,04/20/2023,24145.0,00119595
9,Y040407,Y040407 [SHAFT],,1.00,0,0.00,465.00,04/20/2023,24145.0,00119595
10,Y040408,Y040408[SHAFT],,1.00,0,0.00,295.00,04/20/2023,24145.0,00119595
11,Y040409,Y040409 [SPACER],,1.00,0,0.00,195.00,04/20/2023,24145.0,00119595
12,Y040410,Y040410 [LINK],,1.00,0,0.00,445.00,04/20/2023,24145.0,00119595
13,Y040412,Y040412 [LINK],,1.00,0,0.00,475.00,04/20/2023,24145.0,00119595
14,Y050227,Y050227 [LINK],,1.00,0,0.00,375.00,04/20/2023,24145.0,00119595
15,Y074956,Y074956 [CLEVIS],,1.00,0,0.00,895.00,04/20/2023,24145.0,00119595
16,Y074957,Y074957 [BRACKET],,1.00,0,0.00,580.00,04/20/2023,24145.0,00119595
17,Y074974,Y074974 [SHAFT],,1.00,0,0.00,475.00,04/20/2023,24145.0,00119595
18,Y074983,Y074983 [SHAFT],,1.00,0,0.00,465.00,04/20/2023,24145.0,00119595
1,654V2701,654V2701 [FLANGE ( B )],6/30/2017,1.00,0,0.00,475.00,06/12/2017,475.0,00024628
1,Y125794,Y125794 [SHAFT] . DATE,2/10/2021,2.00,0,0.00,200.00,01/06/2021,400.0,00087197
1,637R3402,637R3402 [SHAFT] *DELIVERY; 5 WEEKS FROM PO DATE,4/18/2025,2.00,0,0.00,795.00,03/14/2025,1590.0,00150817
1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] * DATE**,2/19/2018,2.00,0,0.00,250.00,01/31/2018,500.0,00037126
1,Y152202,Y152202 [SLIDE PLATE DC350R- M] DATE,10/10/2025,2.00,0,0.00,315.00,09/08/2025,630.0,00159364
1,N048534,N048534 [POPPET FOR C2G16,,1.00,0,0.00,1015.00,05/07/2025,3240.0,00153649
2,N071871,N071871 [GUIDE],,1.00,0,0.00,785.00,05/07/2025,3240.0,00153649
3,N076372,N076372 [PISTON ROD],,1.00,0,0.00,815.00,05/07/2025,3240.0,00153649
4,Y019692,Y019692 [FLANGE-B],,1.00,0,0.00,625.00,05/07/2025,3240.0,00153649
1,S536630,S536630 [INJECTION GUIDE ROD FOR ISG I59] DATE,12/8/2023,2.00,0,0.00,1395.00,11/08/2023,2.0,00128589
1,608R2201,608R2201 [LOCK PLATE],7/27/2017,2.00,0,0.00,145.00,06/29/2017,290.0,00025907
1,695R1601,695R1601 [LOCK NUT] DATE,1/13/2021,2.00,0,0.00,47.50,12/04/2020,95.0,00086048
1,Y028010,Y028010 [SPACER],,1.00,0,0.00,85.00,09/01/2021,680.0,00097145
2,N061688,N061688 [LS BRACKET],,1.00,0,0.00,155.00,09/01/2021,680.0,00097145
3,Y072158,Y072158 [BRACKET],,1.00,0,0.00,95.00,09/01/2021,680.0,00097145
4,Y037190,Y037190 [FLANGE],,1.00,0,0.00,345.00,09/01/2021,680.0,00097145
1,394W3202,394W3202 [EJECTOR PLATE D] DATE,4/27/2023,1.00,0,0.00,4015.00,03/15/2023,4015.0,00117989
1,4T123401,4T123401 [LADLE PIN] * DATE**,1/4/2018,3.00,0,0.00,63.00,12/12/2017,189.0,00034605
1,624T0003,624T0003 [SPACER],2/11/2022,1.00,0,0.00,200.00,01/12/2022,200.0,00101866
1,N01160G02,N01160G02 [COOLING PIPE] DATE,5/31/2023,2.00,0,0.00,545.00,04/25/2023,1090.0,00119797
1,N069221,N069221 [EJECTOR ROD DC2500CS2] DATE,1/26/2021,1.00,0,0.00,2250.00,12/29/2020,2250.0,00086935
1,Y069318,Y069318 [PLUNGER ROD] DELIVERY: 5 WEEKS FROM PO DATE,7/1/2020,2.00,0,0.00,675.00,05/27/2020,1350.0,00078355
1,N01160G02,N01160G02 [COOLING PIPE] DATE,4/18/2022,4.00,0,0.00,545.00,03/14/2022,2180.0,00104089
1,Y006291,Y006291 [SPROCKET] DATE,1/26/2022,4.00,0,0.00,375.00,12/29/2021,1500.0,00101345
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,5/17/2023,2.00,0,0.00,85.00,05/02/2023,170.0,00120117
1,637R4907,637R4907 [P SQUARE KEY] SOONER FROM PO DATE,9/5/2018,2.00,0,0.00,47.50,08/01/2018,95.0,00047167
1,8R002101,8R002101 [PISTON INSERT] DATE,12/22/2022,1.00,0,0.00,1575.00,11/17/2022,1575.0,00113522
1,Y029537,Y029537 [EJECTOR BUSHING],,6.00,0,0.00,525.00,11/10/2022,13050.0,00113278
2,N090092,N090092 [ EJECTOR ROD],,4.00,0,0.00,1575.00,11/10/2022,13050.0,00113278
3,N090091,N090091 [EJECTOR ROD],,2.00,0,0.00,1575.00,11/10/2022,13050.0,00113278
4,492V7801,492V7801 [BUSHING],,6.00,0,0.00,75.00,11/10/2022,13050.0,00113278
1,647W5603,647W5603 [SLIDE,,,0,2.00,0.00,11/11/2021,3380.0,00099627
2,647W5604,647W5604 [SLIDE,,,0,2.00,0.00,11/11/2021,3380.0,00099627
3,647W6501,647W6501 [SLIDE,,,0,2.00,0.00,11/11/2021,3380.0,00099627
4,647W6502,647W6502 [SLIDE,,,0,2.00,0.00,11/11/2021,3380.0,00099627
5,647W6503,647W6503 [SLIDE,,,0,2.00,0.00,11/11/2021,3380.0,00099627
1,6S210701,6S210701 [GUIDE BAR],,2.00,0,0.00,795.00,08/25/2020,3190.0,00081746
2,488S2301,488S2301 [BUSHING],,2.00,0,0.00,375.00,08/25/2020,3190.0,00081746
3,488S2302,488S2302 [BUSHING],,2.00,0,0.00,425.00,08/25/2020,3190.0,00081746
1,Y006291,Y006291 [SPROCKET] *DELIVERY; 4 WEEKS,7/27/2017,1.00,0,0.00,365.00,06/29/2017,365.0,00025906
1,N048865,N048865 [INJECTION BUSHING] * DATE**,3/13/2018,1.00,0,0.00,1885.00,01/31/2018,1885.0,00037127
1,S486145,S486145 [TIE BAR NUT ISGS610] DATE,12/28/2023,8.00,0,0.00,875.00,11/13/2023,7000.0,00128775
1,Y055512,Y055512 [EJECTOR ROD],,4.00,0,0.00,690.00,08/16/2018,5946.0,00048095
2,Y047349,Y047349 [CYLINDER HEAD],,1.00,0,0.00,350.00,08/16/2018,5946.0,00048095
3,Y047350,Y047350 [PISTON ROD],,1.00,0,0.00,1075.00,08/16/2018,5946.0,00048095
4,N033940,N033940 [CYLINDER],,1.00,0,0.00,1250.00,08/16/2018,5946.0,00048095
5,Y006291,Y006291 [SPROCKET],,1.00,0,0.00,365.00,08/16/2018,5946.0,00048095
6,Y047672,Y047672 [TIP DC800JM-S],,2.00,0,0.00,73.00,08/16/2018,5946.0,00048095
1,N067822,N067822 [EJECTOR ROD] DATE,10/7/2021,1.00,0,0.00,755.00,08/26/2021,755.0,00096925
1,646T9201,646T9201 [LINER] DATE,6/2/2020,1.00,0,0.00,750.00,05/05/2020,750.0,00077517
1,N048865,N048865 [INJECTI,,2.00,0,0.00,975.00,09/09/2024,9996.0,00142590
2,N045969,N045969 [POPPET,,1.00,0,0.00,1265.00,09/09/2024,9996.0,00142590
3,N072617,N072617 [SEAT C2,,1.00,0,0.00,1295.00,09/09/2024,9996.0,00142590
4,N048534,N048534 [POPPET,,1.00,0,0.00,1015.00,09/09/2024,9996.0,00142590
5,N072618,N072618 [GUIDE C,,1.00,0,0.00,1275.00,09/09/2024,9996.0,00142590
6,N076372,N076372 [PISTON,,1.00,0,0.00,815.00,09/09/2024,9996.0,00142590
7,N071871,N071871 [GUIDE],,1.00,0,0.00,785.00,09/09/2024,9996.0,00142590
8,8X20BS,8X20BS [BRASS SC,,12.00,0,0.00,3.00,09/09/2024,9996.0,00142590
9,647W5603,647W5603 [SLIDE,,4.00,0,0.00,390.00,09/09/2024,9996.0,00142590
1,Y142053,Y142053 [TIE ROD] DATE,11/15/2024,4.00,0,0.00,175.00,10/07/2024,700.0,00143856
1,9T596001,9T596001 [GUIDE SHAFT SUPPORT] DATE,11/9/2022,2.00,0,0.00,1100.00,10/05/2022,2200.0,00111876
1,Y012764,Y012764 [GLAND PACKING,,2.00,0,0.00,975.00,07/02/2018,4790.0,00045599
2,478R7201,478R7201[BUSHING],,2.00,0,0.00,625.00,07/02/2018,4790.0,00045599
3,469R8601,469R8601 [SCREWED BUSHING],,2.00,0,0.00,795.00,07/02/2018,4790.0,00045599
