PO_Number,LineItem_ID,Part_Number,Description,Quantity,Unit_Price,Due_Date,Status
105226,1,647W5603,647W5603 [SLIDE PLATE FOR DC350J],4,375.00,2022-05-23,Completed
113320,1,647W6503,647W6503 [SLIDE PLATE ],2,425.00,2022-12-21,Completed
103655,1,9W331104,9W331104 [GUIDE SHAFT DBS500~800MS],1,2200.00,2022-04-06,Completed
159229,1,N082493,N082493[ BRACKET],1,3700.00,2025-10-24,Completed
55361,1,8X20BS,8X20BS [BRASS SCREWS] ,12,2.50,2019-01-18,Completed
151675,1,49R28209,49R28209 [LOCATING RING 127MM ID X 250MM OD 35MM WIDTH],1,205.00,2025-05-09,Completed
151675,2,S536083,S536083 [CLAMP WEAR STRIP ISGS500 1556MM OAL],5,225.00,2025-05-16,Completed
131195,1,388W45-11,388W45-11 [EJECTOR ROD WIRE TYPE FOR DC3500CS],2,1475.00,2024-02-09,Completed
45600,1,Y012763,Y012763 [NUT FOR EJECTOR],2,1250.00,2018-08-13,Completed
45600,2,3W543601,3W543601 [EJECTOR ROD],2,2625.00,2018-08-13,Completed
43259,1,Y121885,Y121885 [LOCK PLATE],1,115.00,2018-06-27,Completed
43259,2,N066015,N066015 [FLANGED BUSHING],1,3525.00,2018-06-27,Completed
80212,1,647S0601,647S0601 [SPACER],2,25.00,2020-08-20,Completed
149006,1,TMR0008,[LINK PIN 1 EC390SX ONLY],4,880.00,2025-03-21,Completed
85418,1,8X20BS,8X20BS [BRASS SCREWS],24,2.75,2020-12-31,Completed
40022,1,685R1101,685R1101 [SUPPORT] ,3,148.00,2018-04-12,Completed
70687,1,N020124,N020124 [LINER FOR DC2500CS2],2,3450.00,2019-12-24,Completed
70687,2,10X25BS,10X25BS [BRASS BOLTS FOR LINER],40,5.00,2019-12-24,Completed
48318,1,Y059902,Y059902 [SUPPORTING BLOCK],1,275.00,2018-10-02,Completed
67310,1,Y006502,Y006502 [SPACER],1,105.00,2019-10-10,Completed
67310,2,Y006298,Y006298 [BEACASE],2,295.00,2019-10-10,Completed
67310,3,Y006501,Y006501 [SPACER],1,74.00,2019-10-10,Completed
67310,4,637R3601,637R3601 [SHAFT],1,775.00,2019-10-10,Completed
67310,5,611V6701,611V6701 [ELECTRODE PROBE],3,81.75,2019-10-10,Completed
138166,1,3W543601,3W543601 [EJECTOR ROD],2,2795.00,2024-06-26,Completed
138166,2,Y012763,Y012763 [NUT FOR EJECTOR],2,1395.00,2024-06-26,Completed
138166,3,478R7201,478R7201[BUSHING],4,675.00,2024-06-26,Completed
138172,1,N064799,N064799 [SHAFT],4,865.00,2024-07-15,Completed
54916,1,655S3602,655S3602 [BLOCK],1,345.00,2019-01-31,Completed
58876,1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS],2,515.00,2019-04-18,Completed
78797,1,647W6503,647W6503 [SLIDE PLATE ],6,390.00,2020-07-20,Completed
81326,1,9X814804,9X814804 [SHAFT],1,345.00,2020-09-18,Completed
81326,2,680V6801,680V6801 [SHAFT],1,550.00,2020-09-18,Completed
81326,3,477S4601,477S4601[SHAFT],2,425.00,2020-09-18,Completed
81326,4,9X814703,9X814703 [SHAFT],1,345.00,2020-09-18,Completed
113650,1,16X55,16X55 [BOLT],8,5.00,2022-11-25,Completed
109608,1,9X457904,9X457904 [TIE BAR BUSHING],2,775.00,2022-09-14,Completed
109608,2,9X457905,9X457905 [BUSHING],2,665.00,2022-09-14,Completed
148132,1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT],2,2225.00,2025-02-28,Completed
37916,1,Y055512,Y055512 [EJECTOR ROD],4,690.00,2018-03-20,Completed
37916,2,Y047349,Y047349 [CYLINDER HEAD],1,350.00,2018-03-20,Completed
37916,3,Y047350,Y047350 [PISTON ROD] ,1,1075.00,2018-03-20,Completed
131426,1,N090092,N090092 [ EJECTOR ROD],1,1575.00,2024-02-16,Completed
131426,2,613T0701,613T0701 [BUSHING],1,425.00,2024-02-16,Completed
131426,3,H323581,H323581 [INJECTION BUSHING],1,1875.00,2024-02-16,Completed
107816,1,624T0004,624T0004 [SPACER],1,185.00,2022-06-15,Completed
132675,1,N066015,N066015 [FLANGED BUSHING],1,3875.00,2024-03-22,Completed
98850,1,Y052727,Y052727 [SPROCKET],2,475.00,2021-11-29,Completed
111906,1,N048865,N048865 [INJECTION BUSHING],2,875.00,2022-11-21,Completed
134576,1,S182901,S182901 [TIE BAR NUT FOR ISE250],2,815.00,2024-04-19,Completed
36375,1,N049364,N049364 [LADLE SHAFT] ,2,1250.00,2018-01-24,Completed
116648,1,N048865,N048865 [INJECTION BUSHING],1,925.00,2023-03-31,Completed
116648,2,N066875,N066875[ BUSHING],1,2245.00,2023-02-14,Completed
48046,1,Y029536,Y029536 [KEY],1,315.00,2018-09-19,Completed
27481,1,9W306303,9W306303 [LINK PIN],6,995.00,2017-08-28,Completed
27481,2,696V7101,696V7101 [LINK PIN BUSHING DC500J-MS],16,295.00,2017-08-28,Completed
27481,3,9X457905,9X457905 [BUSHING],4,665.00,2017-08-28,Completed
27481,4,609T1801,609T1801 [KEY],2,135.00,2017-08-28,Completed
125296,1,N054089,N054089 [SEAT DC1650CS-2],2,2100.00,2023-09-28,Completed
125296,2,Y074206,Y074206 [POPPET DC1650CS-2],2,1075.00,2023-09-28,Completed
31591,1,9W331104,9W331104 [GUIDE SHAFT DBS500~800MS],2,2200.00,2017-12-01,Completed
156278,1,674W5301,674W5301 [PLUNGER ROD DC650RM],3,1870.00,2025-08-15,Completed
66387,1,Y006966,Y006966 [SPACER],1,985.00,2019-09-24,Completed
49370,1,N063996,N063996 [ROD JOINT],3,400.00,2018-10-11,Completed
109026,1,N106850,N106850[POPPET,1,975.00,2022-08-25,Completed
109026,2,H331160,H331160[SEAT],1,2625.00,2022-08-25,Completed
64437,1,Y089908,Y089908 [LADLE PIN],3,75.00,2019-08-09,Completed
85785,1,614W1809,614W1809 [P SQUARE KEY],2,25.00,2020-12-28,Completed
85785,2,4T123401,4T123401 [LADLE PIN],3,63.00,2020-12-28,Completed
125527,1,695R1601,695R1601 [LOCK NUT],5,47.50,2023-10-16,Completed
35052,1,623T9801,623T9801 [PLUNGER ROD DC350CL-3] ,2,950.00,2018-01-02,Completed
73007,1,363X1401,363X1401 [BUSHING],2,1050.00,2020-02-24,Completed
73007,2,363X1402,363X1402 [BUSHING],2,1000.00,2020-02-24,Completed
73007,3,8X20BS,8X20BS [BRASS SCREWS],96,2.75,2020-02-24,Completed
73007,4,N007950,N007950 [BRONZE LINER DC1650CS-2],2,1980.00,2020-02-24,Completed
73007,5,10X25BS,10X25BS [BRASS BOLTS FOR LINER],16,5.00,2020-02-24,Completed
73007,6,H323583,H323583 [INJECTION BUSHING],1,1575.00,2020-02-24,Completed
137137,1,M8X385,M8X385 [ELECTRODE ROD Y102661],2,25.00,2024-05-14,Completed
65665,1,Y069318,Y069318 [PLUNGER ROD],2,605.00,2019-09-06,Completed
141937,1,654V2701,654V2701 [FLANGE ( B )],2,500.00,2024-09-30,Completed
141937,2,9X352701,9X352701 [FLANGE],2,500.00,2024-09-30,Completed
69077,1,Y051343,Y051343 [SHAFT],2,975.00,2019-11-20,Completed
69077,2,Y051345,Y051345 [SHAFT],2,525.00,2019-11-20,Completed
69077,3,409V0301,409V0301 [BUSHING],8,185.00,2019-11-20,Completed
68369,1,N086440,N086440 [POPPET DC3500CS],1,2250.00,2019-11-04,Completed
68369,2,N086441,N086441 [GUIDE DC3500CS A92846G],1,1925.00,2019-11-04,Completed
138238,1,LKK0020,LKK0020 [TIE BAR NUT EC140SX SP],1,905.00,2024-06-21,Completed
138238,2,LMK0010,LMK0010 [TIE BAR EC140SX ],1,5115.00,2024-06-21,Completed
30116,1,4T123401,4T123401 [LADLE PIN] ,4,63.00,2017-10-13,Completed
122506,1,Y006291,Y006291 [SPROCKET],2,395.00,2023-08-01,Completed
43311,1,N13132G01,N13132G01 [INJECTION COUPLING],1,3475.00,2018-06-28,Completed
51067,1,408S4503,408S4503 [ HAND ],1,585.00,2018-11-16,Completed
51067,2,408S4504,408S4504 [HAND],1,585.00,2018-11-16,Completed
51067,3,408S4505,408S4505 [HAND],1,495.00,2018-11-16,Completed
51067,4,408S4506,408S4506 [HAND],1,495.00,2018-11-16,Completed
95025,1,654V2701,654V2701 [FLANGE ( B )],2,475.00,2021-08-20,Completed
95025,2,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)],2,330.00,2021-08-17,Completed
85236,1,Y084103,Y084103 [BUSHING],2,135.00,2020-11-23,Completed
133190,1,N066877,N066877 [INJECTION BUSHING],1,2250.00,2024-03-18,Completed
54679,1,417T6701,417T6701 [SCREWED BUSHING DC3500CS],1,1279.00,2019-01-30,Completed
43305,1,611T1501,611T1501 [BUSHING],1,1375.00,2018-06-28,Completed
140156,1,648T5201,648T5201 [KEEP PLATE FOR DHS- T],5,85.00,2024-08-16,Completed
140156,2,6W299301,6W299301 [BOLT FOR LOAD SENSOR VLS-8-192],2,60.00,2024-08-16,Completed
140156,3,H319551,H319551 [SEAT C2G16],1,2500.00,2024-08-16,Completed
140156,4,N054085,N054085 [PISTON HEAD],1,1250.00,2024-08-16,Completed
140156,5,N066878,N066878 [PISTON ROD C2G16],1,1350.00,2024-08-16,Completed
140156,6,N066879,N066879 [POPPET C2G16],1,1950.00,2024-08-16,Completed
140156,7,Y074129,Y074129 [FLANGE FOR C2G16],1,625.00,2024-08-16,Completed
143339,1,N064799,N064799 [SHAFT] ,3,865.00,2024-11-08,Completed
143339,2,N066877,N066877 [INJECTION BUSHING] ,1,2250.00,2024-11-08,Completed
154651,1,S536680,S536680 [CLAMP WEAR STRIP ISGT720 3523MM OAL],2,725.00,2025-07-25,Completed
50345,1,433R3901,433R3901 [RIGHT SCREW BOLT],2,68.00,2018-10-10,Completed
50345,2,Y019690,Y019690 [END WASHER],2,32.00,2018-10-10,Completed
31977,1,Y067511,Y067511 [ROLLER FOR SAFETY GATE] ,2,315.00,2017-12-05,Completed
33635,1,Y028062,Y028062 [LINER DC650CL-T] ,2,975.00,2017-12-22,Completed
73577,1,N071871,N071871 [GUIDE],1,750.00,2020-02-06,Completed
65315,1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT],3,2100.00,2019-09-05,Completed
77705,1,612R6211,612R6211 [INDICATOR ROD],1,285.00,2020-05-22,Completed
77705,2,613T0512,613T0512 [SLEEVE FOR LOAD SENSOR],1,245.00,2020-05-22,Completed
138006,1,611V6701,611V6701 [ELECTRODE PROBE Y102648],6,85.00,2024-06-07,Completed
66146,1,N054130,N054130 [JOINT],1,535.00,2019-09-18,Completed
66146,2,N02630G02,N02630G02 [COLLING PIPE],1,405.00,2019-09-18,Completed
34614,1,N049364,N049364 [LADLE SHAFT] ,1,1250.00,2018-01-12,Completed
66147,1,674W1401,674W1401 [PLUNGER ROD],1,1265.00,2019-09-25,Completed
155599,1,4T123401,4T123401 [LADLE PIN],1,65.00,2025-08-01,Completed
155599,2,9W4210G04,9W4210G04 [COOLING PIPE ASSY],3,425.00,2025-08-01,Completed
155599,3,N064799,N064799 [SHAFT] Y064579 [FITTING],5,865.00,2025-08-01,Completed
155599,4,Y064576,N064799 [SHAFT],2,480.00,2025-08-01,Completed
155599,5,Y089908,Y089908 [LADLE PIN],1,110.00,2025-08-01,Completed
38775,1,H323583,H323583 [INJECTION BUSHING] ,1,1575.00,2018-03-28,Completed
111481,1,637R3501,637R3501 [SPROCKET],3,110.00,2022-11-02,Completed
78345,1,Y026064,Y026064[GUIDE SHAFT],2,75.00,2020-06-05,Completed
140816,1,L708426,L708426 [JOINT FOR CARRIAGE CYLINDER GS GT I59 325MM OAL] L708426 [JOINT FOR CARRIAGE CYLINDER GS GT I59 325MM OAL],1,805.00,2024-09-03,Completed
149167,1,S530798,S530798 [CLAMP WEAR STRIP ISGT950 1150 3858MM],4,425.00,2025-03-21,Completed
149167,2,TMW0003,TMW0003 [LINK PIN 2 EC950SX],4,650.00,2025-03-21,Completed
149167,3,TMW0047,TMW0047 [LP BUSHING 2 F/ LINK PIN 2 EC950SX],4,435.00,2025-03-21,Completed
144457,1,4-49R282-2,4-49R282-2 [LOCATING RING 4 101.6 X 250MM],1,395.00,2024-11-22,Completed
159360,1,L698601,L698601 [TIE BAR NUT ISGT 950],2,2325.00,2025-10-24,Completed
99150,1,Y143830,Y143830 [SHAFT],1,295.00,2021-12-01,Completed
99150,2,Y143831,Y143831 [COUPLING],2,465.00,2021-12-01,Completed
99150,3,Y143832,Y143832 [SHAFT],1,1175.00,2021-12-01,Completed
99150,4,Y143833,Y143833 [SHAFT],1,415.00,2021-12-01,Completed
51066,1,416S1701,416S1701 [SHAFT],2,225.00,2018-11-09,Completed
51066,2,6W516801,6W516801 [SHAFT],2,345.00,2018-11-09,Completed
133191,1,218X1201,218X1201 [CLAMP LEVER] ,1,3125.00,2024-03-29,Completed
43310,1,N066879,N066879 [POPPET C2G16],1,1795.00,2018-06-07,Completed
150378,1,686E1606,686E1606 [BUSHING F/ LINK PIN 2 SMALL EC390SX SXII SXIII],4,480.00,2025-04-11,Completed
150378,3,TKR0054,TKR0054 [LINK PIN 2 FOR ECN ECNII 350 390],4,395.00,2025-04-11,Completed
30117,1,623T9801,623T9801 [PLUNGER ROD DC350CL-3],1,950.00,2017-10-09,Completed
98925,1,4T122502,4T122502 [LEFT SCREW BOLT] ,11,45.00,2021-11-25,Completed
113902,1,Y047672,Y047672 [TIP DC800JM-S],1,75.00,2023-01-03,Completed
113902,2,Y047350,Y047350 [PISTON ROD],1,1075.00,2023-01-03,Completed
113902,3,Y047349,Y047349 [CYLINDER HEAD],1,365.00,2023-01-03,Completed
40382,1,648T5201,648T5201 [KEEP PLATE FOR DHS- T] ,11,55.00,2018-05-01,Completed
55957,1,9W4210G02,9W4210G02 [COOLING PIPE],2,335.00,2019-02-18,Completed
137136,1,Y033657,Y033657 [BLOCK],2,125.00,2024-05-14,Completed
125532,1,608R2201,608R2201 [LOCK PLATE],6,155.00,2023-10-12,Completed
27325,1,4T123401,4T123401 [LADLE PIN] ,2,63.00,2017-08-17,Completed
94689,1,9T596001,9T596001 [GUIDE SHAFT SUPPORT],2,1100.00,2021-07-26,Completed
125526,1,Y026322,Y026322 [CYLINDER JOINT],1,155.00,2023-10-12,Completed
35047,1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS] ,1,515.00,2018-01-23,Completed
149365,1,H179374,H179374 [BARREL END CAP 120MM 81B],1,3265.00,2025-03-28,Completed
116675,1,388W45-11,388W45-11 [EJECTOR ROD WIRE TYPE FOR DC3500CS],1,1475.00,2023-02-14,Completed
148047,3,S576705,S576705 [NUT FOR CLAMP M72X2 105MM X 23MM],1,355.00,2025-02-28,Completed
155764,1,N02477G03,N02477G03 [GUIDE SHAFT],2,1625.00,2025-08-01,Completed
155764,2,Y019692,Y019692 [FLANGE-B],1,625.00,2025-08-01,Completed
27480,1,9X457904,9X457904 [TIE BAR BUSHING],8,775.00,2017-08-03,Completed
133387,1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T],3,60.00,2024-04-01,Completed
122315,1,S543830,S543830 [BRACKET],2,370.00,2023-07-26,Completed
132106,1,N055274,N055274 [CYLINDER],1,870.00,2024-02-27,Completed
72250,1,647W5603,647W5603 [SLIDE PLATE FOR DC350J],4,275.00,2020-01-30,Completed
33218,1,N002730,N002730 [BRACKET] ,1,1275.00,2017-12-22,Completed
65738,1,637R4902,637R4902 [P SQUARE KEY],2,45.00,2019-08-20,Completed
65738,2,637R4907,637R4907 [P SQUARE KEY],2,45.00,2019-08-20,Completed
83295,1,Y089908,Y089908 [LADLE PIN],3,100.00,2020-10-30,Completed
107195,1,9X457904,9X457904 [TIE BAR BUSHING],4,775.00,2022-07-15,Completed
107195,2,9X457905,9X457905 [BUSHING],4,665.00,2022-07-15,Completed
107195,3,684V2001,684V2001 [BUSHING],2,375.00,2022-07-15,Completed
107195,4,624T0103,624T0103 [PIN],2,135.00,2022-07-15,Completed
107195,5,Y093737,Y093737 [BUSHING],2,415.00,2022-07-15,Completed
140235,1,611V6701,611V6701 [ELECTRODE PROBE Y102648],1,85.00,2024-08-02,Completed
58308,1,9X818208,9X818208 [TURN BUCKLE],1,375.00,2019-04-08,Completed
58308,2,9X818209,9X818209 [TURN BUCKLE],1,375.00,2019-04-08,Completed
115208,1,N048865,N048865 [INJECTION BUSHING],3,925.00,2023-02-24,Completed
129297,1,N064799,N064799 [SHAFT],2,825.00,2024-01-06,Completed
145371,1,S565107,S565107 [SQUARE NUT],3,229.00,2024-12-20,Completed
148133,1,S529900,S529900 [BRACKET FOR EJECTOR GS GT],1,290.00,2025-02-28,Completed
109609,1,6S331401,6S331401 [ARM SHAFT FOR DTO650~800L],1,960.00,2022-09-07,Completed
109609,2,6S331801,6S331801 [SPROCKET FOR DTO650~800L],3,295.00,2022-09-12,Completed
109609,3,6S331301,6S331301 [GUIDE SHAFT],1,725.00,2022-09-07,Completed
109609,4,45X28,DTO650~800L],1,32.00,2022-09-07,Completed
109609,5,40X46,40X46 [ SHAFT SPACER ],1,29.00,2022-09-07,Completed
109609,6,6S331501,6S331501 [BEARING STOPPER],1,175.00,2022-09-07,Completed
109609,7,6S331803,6S331803 [SPROCKET FOR DTO650~800L],3,275.00,2022-09-12,Completed
113651,1,Y012762,Y012762 [CYLINDER HEAD],1,775.00,2022-12-23,Completed
113651,2,3W543601,3W543601 [EJECTOR ROD],2,2795.00,2022-12-23,Completed
113651,3,Y012763,Y012763 [NUT FOR EJECTOR],2,1395.00,2022-12-23,Completed
113651,4,Y012764,Y012764 [GLAND PACKING HOLDER],2,1025.00,2022-12-23,Completed
83256,1,N024126,N024126 [SHAFT],2,1128.00,2020-11-12,Completed
83256,2,Y020058,Y020058 [P SQUARE KEY],2,55.00,2020-11-12,Completed
83256,3,N024123,N024123 [FLANGE-H],2,805.00,2020-11-12,Completed
68585,1,Y089908,Y089908 [LADLE PIN],1,100.00,2019-11-01,Completed
102748,1,8X20BS,8X20BS [BRASS SCREWS],20,2.75,2022-03-10,Completed
35696,1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT] N050619 [COUPLING DC350JM- S/MH & DC500CLHT] ,1,2225.00,2018-02-02,Completed
58877,1,650T5001,650T5001 [SPRING KEEPER FOR DHS-T],6,125.00,2019-04-11,Completed
86879,1,609T6501,609T6501 [GLAND PACKING],2,425.00,2021-01-29,Completed
86879,2,613T0701,613T0701 [BUSHING],2,390.00,2021-01-29,Completed
131619,1,236W0801,236W0801 [COUPLING DC3500CS],1,3820.00,2024-02-23,Completed
31625,1,608R2201,608R2201 [LOCK PLATE] ,9,145.00,2017-11-20,Completed
137254,1,N054621,N054621 [PISTON],2,660.00,2024-06-13,Completed
137254,2,N054620,N054620 [ROD COVER],2,910.00,2024-06-13,Completed
137254,3,Y081769,Y081769 [PISTON ROD],2,595.00,2024-06-13,Completed
63611,1,9T840201,9T840201 [BRONZE LINER DC3500CS],2,3800.00,2019-07-31,Completed
85419,1,Y020046,Y020046 [SLIDE PLATE DC135H- T],6,350.00,2020-12-24,Completed
51648,1,656T6002,656T6002 [CYLINDER JOINT],1,224.00,2018-11-20,Completed
80207,1,6S331401,6S331401 [ARM SHAFT FOR DTO650~800L],1,960.00,2020-08-13,Completed
80207,2,6S331301,6S331301 [GUIDE SHAFT],1,725.00,2020-08-13,Completed
150224,1,Y006969,Y006969 [SHAFT FOR NUT CLAMP] ,1,845.00,2025-03-05,Completed
146446,1,Y006291,Y006291 [SPROCKET],1,425.00,2025-01-17,Completed
146446,2,Y026322,Y026322 [CYLINDER JOINT],1,195.00,2025-01-17,Completed
142152,1,8R002101,8R002101 [PISTON INSERT],1,1375.00,2024-10-04,Completed
142152,2,9X5163G02,9X5163G02 [COOLING PIPE ASSY],2,415.00,2024-10-04,Completed
154718,1,S196007,S196007 [SPLIT COLLAR ISE ISF ISDF ISDG ECSX ED 110A 120A],2,495.00,2025-07-11,Completed
112995,1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] ,6,375.00,2022-12-13,Completed
113321,1,647W6504,647W6504 [SLIDE PLATE DC800CLH-T],2,440.00,2022-12-21,Completed
159228,1,4T122502,4T122502 [LEFT SCREW BOLT],4,50.00,2025-10-17,Completed
159228,2,4T122501,4T122501 [RIGHT SCREW BOLT],8,50.00,2025-10-17,Completed
87226,1,4T123401,4T123401 [LADLE PIN],1,63.00,2021-01-21,Completed
115036,1,647W5603,647W5603 [SLIDE PLATE FOR DC350J],3,390.00,2023-02-13,Completed
115036,2,685R1101,685R1101 [SUPPORT],4,159.00,2023-02-08,Completed
115036,3,Y060470,Y060470 [PACKING RETAINER DC2500CS-2],1,1175.00,2023-02-08,Completed
68967,1,659T7202,659T7202[PLATE] QUOTE: 11571,2,305.00,2019-11-11,Completed
82400,1,Y058255,Y058255 [NUT FOR GUIDE BAR],4,785.00,2020-10-16,Completed
150220,1,647S0601,647S0601 [SPACER],1,30.00,2025-04-04,Completed
150220,2,668S3701,668S3701 [BUSHING],1,235.00,2025-04-04,Completed
116275,1,H233902,H233902 [EJECTOR PACKING RETAINER ISGT 720 950],1,1245.00,2023-03-23,Completed
116275,2,TMH1697,TMH1697 {SQUARE KEY],2,67.50,2023-03-13,Completed
140033,1,S328315,S328315 [CLAMP WEAR STRIP IS3300DE DF 5826MM X 152MM],2,1875.00,2024-08-26,Completed
43506,1,H308874,H308874 [FRAME FOR SAFETY HOOK],1,1310.00,2018-06-26,Completed
108705,1,613T0701,613T0701 [BUSHING],1,415.00,2022-08-16,Completed
43260,1,626T1604,626T1604 [THICK SLIDE PLATE],1,1350.00,2018-06-27,Completed
43260,2,9X818904,9X818904 [BUSHING],1,625.00,2018-06-27,Completed
142618,1,S529900,S529900 [BRACKET FOR EJECTOR GS GT],1,290.00,2024-10-15,Completed
141477,1,445R5201,445R5201 [RUBBER BUSHING],2,50.00,2024-09-20,Completed
141477,2,651V7201,651V7201 [STRIPPER BOLT],2,50.00,2024-09-20,Completed
141477,3,685R0602,685R0602 [BLOCK],1,225.00,2024-09-20,Completed
37278,1,Y030066,Y030066 [ROD JOINT] ,1,315.00,2018-03-01,Completed
74355,1,N066877,N066877 [INJECTION BUSHING],1,2100.00,2020-03-18,Completed
36697,1,447T9103,447T9103 [BUSHING DC800J- MH],1,380.00,2018-02-19,Completed
36697,2,451R0101,451R0101 [INJECTION BUSHING DC800CLT],1,495.00,2018-02-19,Completed
88850,1,N069222,N069222 [EJECTOR ROD],1,2250.00,2021-03-17,Completed
50591,1,609T1303,609T1303 [COVER],1,72.00,2018-11-06,Completed
50591,2,N069984,N069984 [NUT CAP]],1,825.00,2018-11-06,Completed
136600,1,433R3901,433R3901 [LEFT SCREW BOLT],2,68.00,2024-05-31,Completed
72718,1,626T1501,626T1501 [SLIDE PLATE],2,350.00,2020-02-17,Completed
79895,1,N060236,N060236 [INJECTION BUSHING DC135J],2,1050.00,2020-08-07,Completed
79895,2,4T122502,4T122502 [LEFT SCREW BOLT],7,45.00,2020-08-07,Completed
123543,2,636E1301,636E1301 [WASHER FOR END CAP I26 I27 I34 I36 M24],24,20.00,2023-08-25,Completed
156862,1,Y006291,Y006291 [SPROCKET],1,425.00,2025-08-29,Completed
97555,1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS],1,525.00,2021-10-18,Completed
133591,1,646T8002,646T8002 [FLANGED BUSHING],2,580.00,2024-04-02,Completed
133591,2,654V2701,654V2701 [FLANGE ( B )],2,500.00,2024-04-11,Completed
133591,3,N017860,N017860[COVER],2,310.00,2024-04-02,Completed
133591,4,N017861,N017861[COVER],2,310.00,2024-04-02,Completed
133591,5,Y026063,Y026063 [ COVER ],2,50.00,2024-04-02,Completed
133591,6,Y026064,Y026064[GUIDE SHAFT],1,85.00,2024-04-02,Completed
133585,1,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT],1,1525.00,2024-04-05,Completed
158324,1,637R3501,637R3501 [SPROCKET],3,120.00,2025-09-22,Completed
93727,1,Y143280,Y143280 [ KEEP PLATE ],2,125.00,2021-06-17,Completed
27269,1,Y006297,Y006297 [PIN],1,187.50,2017-08-09,Completed
115595,1,438S5707,438S5707 [SPACER FOR PLUNGER UNIT],1,325.00,2023-02-28,Completed
73610,1,614W8001,614W8001 [SENSOR HOLDER FOR DHS-2 & DHS-T],6,52.50,2020-03-13,Completed
95395,1,9X818209,9X818209 [TURN BUCKLE],5,365.00,2021-08-13,Completed
109745,1,9T840201,9T840201 [BRONZE LINER DC3500CS],2,3800.00,2022-09-09,Completed
42546,1,4T122501,4T122501 [RIGHT SCREW BOLT],5,45.00,2018-06-01,Completed
108315,1,N02477G03,N02477G03 [GUIDE SHAFT],2,1550.00,2022-08-02,Completed
141715,1,9X818207,9X818207 [TURN BUCKLE],1,450.00,2024-09-27,Completed
141715,2,9X818210,9X818210 [TURN BUCKLE],1,490.00,2024-09-27,Completed
124199,1,S182901,S182901 [TIE BAR NUT FOR ISE250],1,815.00,2023-09-11,Completed
101807,1,Y006298,Y006298 [BEACASE],1,295.00,2022-02-15,Completed
157605,1,CHG80030,CHG80030 [NOZZLE BODY END CAP ISF ISG EC 1Y 22MM M48 122MM],2,990.00,2025-09-15,Completed
139889,1,TKF2027,TKF2027 [CLAMP WEAR STRIP EC45N],2,170.00,2024-08-09,Completed
119595,1,393T2401,393T2401 [ INJECTION COUPLING DC650REM],4,2565.00,2023-05-26,Completed
119595,2,438S5702,438S5702[SPACER],4,265.00,2023-05-26,Completed
119595,3,N028752,N028752 [PISTON ROD ],1,1280.00,2023-05-26,Completed
119595,4,N035979,N035979 [COVER],1,935.00,2023-05-26,Completed
119595,5,N035980,N035980 [COVER],1,935.00,2023-05-26,Completed
119595,6,N054086,N054086 [SEAT C2G31 DC2250CS2],1,1795.00,2023-05-26,Completed
119595,7,N054087,N054087 [POPPET C2G31],1,1690.00,2023-05-26,Completed
119595,8,N117348,N117348 [FLANGED BUSHING],1,1525.00,2023-05-26,Completed
119595,9,Y040407,Y040407 [SHAFT],1,465.00,2023-05-26,Completed
119595,10,Y040408,Y040408[SHAFT],1,295.00,2023-05-26,Completed
119595,11,Y040409,Y040409 [SPACER],1,195.00,2023-05-26,Completed
119595,12,Y040410,Y040410 [LINK],1,445.00,2023-05-26,Completed
119595,13,Y040412,Y040412 [LINK],1,475.00,2023-05-26,Completed
119595,14,Y050227,Y050227 [LINK],1,375.00,2023-05-26,Completed
119595,15,Y074956,Y074956 [CLEVIS],1,895.00,2023-05-26,Completed
119595,16,Y074957,Y074957 [BRACKET],1,580.00,2023-05-26,Completed
119595,17,Y074974,Y074974 [SHAFT],1,475.00,2023-05-26,Completed
119595,18,Y074983,Y074983 [SHAFT],1,465.00,2023-05-26,Completed
77516,1,N013391,N013391 [SHAFT FOR POUR ASS'Y],2,500.00,2020-06-02,Completed
77516,2,646T9201,646T9201 [LINER],1,750.00,2020-06-02,Completed
24628,1,654V2701,654V2701 [FLANGE ( B )],1,475.00,2017-06-30,Completed
87197,1,Y125794,Y125794 [SHAFT],2,200.00,2021-02-10,Completed
150817,1,637R3402,637R3402 [SHAFT],2,795.00,2025-04-18,Completed
37126,1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] ,2,250.00,2018-02-19,Completed
